id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-22-0-6,RGC,Reglament general de circulació,SUPÒSITS EXCEPCIONALS D’OCUPACIÓ DEL SENTIT CONTRARI,Estacionar el vehicle en una zona senyalitzada per càrrega i descàrrega,94.2.c),L,80,40,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-22-0-9,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","Travessar un pas a nivell tancat o un pont mòbil, o amb la barrera o semi barrera en moviment",95.2,G,200,100,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-22-0-10,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS",No detenir-se darrere el vehicle que el precedeix al carril corresponent fins a tenir el pas lliure en arribar a un pas a nivell o a un pont mòbil que es trobi tancat o amb la barrera o semi barrera en moviment,95.2,G,200,100,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-22-0-11,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","Circular dins d’un túnel o d’un pas inferior sense mantenir la distància de seguretat reglamentària amb el vehicle que el precedeix Quan no es pretengui avançar la distància de seguretat ha de ser d’almenys 100 metres o un interval mínim de 4 segons. En el cas de vehicles de MMA superior a 3.500 kg, la distància de seguretat que han de guardar amb el vehicle precedent ha de ser d’almenys 150 metres o un interval mínim de 6 segons",95.6,G,200,100,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-22-0-13,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","Entrar en un pas a nivell quan les barreres o semi barreres tanquen la via o ja estan en moviment, o quan els semàfors impedeixen el pas",96.1,G,200,100,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-22-0-14,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS",Entrar en un pas a nivell quan s’acosta un vehicle que circula pels rails,96.2,G,200,100,0,,22,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-0,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS",Entrar en un túnel o en un pas inferior quan els semàfors impedeixen el pas,96.3,G,200,100,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-2,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No adoptar, el conductor d’un vehicle detingut en un pas a nivell per raons de força major, les mesures adequades per desallotjar-ne ràpidament els ocupants o per advertir a la resta d’usuaris que s’aproximen de l’existència del vehicle detingut",97.1,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-3,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No adoptar, el conductor d’un vehicle, quan es produeix la caiguda de càrrega dintre d’un pas a nivell, les mesures adequades per deixar el pas lliure en el mínim temps possible o per advertir a la resta d’usuaris que s’aproximen de l’existència de caiguda de càrrega",97.1,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-4,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No adoptar, el conductor d’un vehicle detingut en un pont mòbil per raons de força major, les mesures adequades per desallotjar-ne ràpidament els ocupants o per advertir a la resta d’usuaris que s’aproximen de l’existència del vehicle detingut",97.2,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-5,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No adoptar, el conductor d’un vehicle, quan es produeix la caiguda de càrrega dintre d’un pont mòbil, les mesures adequades per deixar el pas lliure en el mínim temps possible o per advertir a la resta d’usuaris que s’aproximen de l’existència de caiguda de càrrega",97.2,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-6,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No apagar el motor o no connectar el senyal d’emergència o no mantenir encesos els llums de posició, el conductor d’un vehicle immobilitzat dins un túnel o un pas inferior per motius d’emergència",97.3.a),L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-7,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No situar el vehicle, el conductor d’un vehicle immobilitzat dins un túnel o un pas inferior per motius d’emergència, cap a la zona reservada per a emergència quan és possible o al més a prop possible del costat dret de la calçada",97.3.b),L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-8,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No col·locar els dispositius de pressenyalització de perill, el conductor d’un vehicle immobilitzat dins un túnel o un pas inferior per motius d’emergència",97.3.c),L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-9,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No sortir d’un túnel o d’un pas inferior o no immobilitzar el vehicle a la zona reservada per a emergència, el conductor d’un vehicle avariat, quan l’avaria permet continuar la marxa del vehicle",97.3.f),L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-10,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No situar el vehicle al més a la dreta possible obstruint el pas al vehicles d’emergència o no apagar el motor o no deixar les claus del vehicle posades i les portes obertes, el conductor d’un vehicle immobilitzat dins un túnel o un pas inferior on s’hi produeix un incendi.",97.3,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-11,RGC,Reglament general de circulació,"CRUÏLLA DE PASSOS A NIVELL, PONTS MÒBILS I TÚNELS","No connectar el senyal d’emergència o no mantenir encesos els llums de posició o no apagar el motor, el conductor d’un vehicle immobilitzat dins un túnel o un pas inferior per necessitats de la circulació",97.3,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-14,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"No utilitzar, el conductor d’una bicicleta que circula per una via interurbana una peça reflectant estant-hi obligat. Està obligat quan circula; - entre el vespre i l’alba - quan les condicions meteorològiques o ambientals disminueixen sensiblement la visibilitat - per un túnel o pas inferior - per un tram de via afectat pel senyal de túnel NOTA: pel que fa als elements reflectants dels quals han d’estar dotades les bicicletes veure article 22.4 RGV",98.3,L,80,40,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-16,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,Circular amb els llums de posició apagats estant-hi obligat. S’està obligat quan es circula; - entre el vespre i l’alba - quan les condicions meteorològiques o ambientals disminueixen sensiblement la visibilitat - per un túnel o pas inferior - per un tram de via afectat pel senyal de túnel,99.1,G,200,100,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-17,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Circular amb els llums de gàlib apagats, un vehicle d’amplada superior a 2,10 metres quan està obligat. Està obligat quan circula; - entre el vespre i l’alba - quan les condicions meteorològiques o ambientals disminueixen sensiblement la visibilitat - per un túnel o pas inferior - per un tram de via afectat pel senyal de túnel",99.1,G,200,100,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-23-0-19,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Circular amb els llums de llarg abast o de carretera apagats, un vehicle que circula a més de 40 km/h quan està obligat. Està obligat quan circula; - entre el vespre i l’alba, fora de poblat per una via insuficientment il·luminada - per un túnel o pas inferior insuficientment il·luminat - per un tram de via afectat pel senyal de túnel insuficientment il·luminat",100.1,G,200,100,0,,23,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-1,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,Utilitzar els llums de carretera quan el vehicle està parat o estacionat,100.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-2,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,Utilitzar alternativament els llums de carretera i els d’encreuament (centelleigs) amb finalitats diferents a les previstes reglamentàriament,100.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-4,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Circular amb els llums de curt abast o d’encreuament apagats quan s’està obligat. S’està obligat quan circula; - entre el vespre i l’alba per vies urbanes o interurbanes suficientment il·luminades - per un túnel o pas inferior suficientment il·luminat - per un tram de via afectat pel senyal de túnel suficientment il·luminat - entre el vespre i l’alba, en poblat, per via insuficientment il·luminada",101.1,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-5,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Circular amb els llums de curt abast o d’encreuament apagats quan s’està obligat. S’està obligat quan; - no disposa dels llums de carretera i circula entre el vespre i l’alba per via interurbana insuficientment il·luminada - no disposa dels llums de carretera i circula per un túnel o pas inferior insuficientment il·luminat - no disposa dels llums de carretera i circula per tram de via afectat pel senyal de túnel insuficientment il·luminat - circula a menys de 40 km/h, entre el vespre i l’alba, i no utilitza els llums de carretera - circula a menys de 40 km/h, per un túnel o pas inferior insuficientment il·luminat i no utilitza els llums de carretera - circula a menys de 40 km/h, per un tram de via afectat pel senyal de túnel insuficientment il·luminat i no utilitza els llums de carretera",101.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-7,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,No substituir els llums de carretera pels d’encreuament i enlluernar als usuaris que circulen en sentit contrari,102.1,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-8,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,No substituir els llums de carretera pels d’encreuament quan es circula darrere d’un altre vehicle i enlluernar al seu conductor pel mirall retrovisor,102.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-10,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,No portar il·luminada la placa posterior de matrícula quan s’està obligat. S’està obligat quan es circula; - entre el vespre i l’alba - per un túnel o pas inferior - per un tram de via afectat pel senyal de túnel - amb condicions meteorològiques o ambientals disminueixen sensiblement la visibilitat,103,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-12,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,Circular amb una motocicleta amb els llums d’encreuament apagats,104,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-13,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Circular per un carril reversible, addicional circumstancial o carril habilitat per a circular en sentit contrari a l’habitual amb els llums d’encreuament apagats",104,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-15,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Tenir els llums de posició apagats, un vehicle immobilitzat a la calçada o en el voral d’una via interurbana entre el vespre i l’alba o quan hi ha condicions meteorològiques o ambientals que fan disminuir sensiblement la visibilitat",105.1,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-16,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Tenir els llums de gàlib apagats, un vehicle d’amplada superior a 2,10 metres immobilitzat a la calçada o en el voral d’una via interurbana entre el vespre i l’alba o quan hi ha condicions meteorològiques o ambientals que fan disminuir sensiblement la visibilitat",105.1,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-17,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Tenir els llums de posició apagats, un vehicle parat o estacionat entre el vespre i l’alba a la calçada o en el voral d’una travessera insuficientment il·luminada L’enllumenat de posició es pot substituir pel d’estacionament o pels dos llums de posició del costat corresponent a la calçada quan es trobi estacionat en línia",105.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-18,RGC,Reglament general de circulació,UTILITZACIÓ DE L’ENLLUMENAT: ÚS OBLIGATORI,"Tenir els llums de posició apagats, un vehicle estacionat entre el vespre i l’alba a la calçada o en el voral d’un via urbana insuficientment il·luminada",105.3,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-21,RGC,Reglament general de circulació,SUPÒSITS ESPECIALS D’ENLLUMENAT,No utilitzar els llums de boira de davant o els llums de curt o llarg abast quan hi ha condicions meteorològiques o ambientals que disminueixen sensiblement la visibilitat (indicar les condicions existents),106.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-24-0-22,RGC,Reglament general de circulació,SUPÒSITS ESPECIALS D’ENLLUMENAT,"Utilitzar els llums de boira de davant sense una causa que ho justifiqui Cal tenir en compte que els llums de boira davanters, a més de l’existència de condicions meteorològiques o ambientals que disminueixen la visibilitat, es poden utilitzar també en casos de vies estretes (calçada de fins a 6,50 metres d’amplada) senyalitzades amb senyals que indiquin una successió de corbes pròximes entre si",106.2,G,200,100,0,,24,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-1,RGC,Reglament general de circulació,SUPÒSITS ESPECIALS D’ENLLUMENAT,Utilitzar els llums de boira posteriors sense que existeixin condicions meteorològiques o ambientals especialment desfavorables,106.2,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-2,RGC,Reglament general de circulació,SUPÒSITS ESPECIALS D’ENLLUMENAT,"Utilitzar els llums de boira posteriors sense que existeixin condicions meteorològiques o ambientals especialment desfavorables, de manera que s’enlluerni a la resta d’usuaris",106.2,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-5,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,"No avisar, el conductor d’un vehicle, utilitzant la senyalització lluminosa, o si no en té, amb el braç, a la resta d’usuaris de la via, de la maniobra que està a punt d’efectuar",108.1,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-7,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,No senyalitzar amb antelació suficient la realització d’una maniobra,109.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-8,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,Mantenir l’advertència lluminosa després de finalitzar la maniobra,109.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-9,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,No senyalitzar amb l’enllumenat d’emergència la presència d’un vehicle immobilitzat en una autopista o autovia o quan hi ha condicions que disminueixin sensiblement la visibilitat,109.2,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-10,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,Immobilitzar o frenar considerablement el vehicle de forma injustificada sense senyalitzar la maniobra a la resta dels usuaris,109.2,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-12,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,"Utilitzar els senyals acústics sense motiu Únicament es poden fer pels conductors de vehicles no prioritaris: - per evitar un accident i, especialment, en vies estretes amb moltes corbes - per advertir, fora de poblat, la intenció d’avançar un altre vehicle - per advertir de la seva presència quan circuli en servei d’urgència",110.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-14,RGC,Reglament general de circulació,ADVERTÈNCIES DELS CONDUCTORS: NORMES GENERALS,"No avisar de la seva presència amb el senyal lluminós especial ni amb els llums específicament determinats per a aquest vehicle, el conductor d’un vehicle d’obres o serveis, d’un tractor o maquinària agrícola o d’un vehicle o transport especial NOTA: Es denunciaran per l’art. 113 quan aquests tipus de vehicles no utilitzin cap senyal lluminós. Es tipificaran per l’art. 71 quan no s’utilitzi el senyal lluminós especial",113,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-17,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Circular amb les portes del vehicle obertes,114.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-18,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Obrir les portes del vehicle abans de la seva completa immobilització o amb perill per a altres usuaris (indicar perill),114.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-19,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Baixar del vehicle amb perill per a altres usuaris (indicar perill),114.1,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-20,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Entrar o sortir del vehicle sense que aquest es trobi parat,114.2,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-22,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Quedar-se detingut en un túnel o en un lloc tancat durant més de dos minuts i no aturar el motor,115.2,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-23,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,No aturar el motor del vehicle durant la càrrega de combustible,115.3,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-24,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,Facilitar combustible per carregar el dipòsit d’un vehicle que no té el motor aturat o que té els llums encesos,115.3,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-25,RGC,Reglament general de circulació,ALTRES NORMES DE CIRCULACIÓ,No apagar la ràdio del vehicle o el telèfon mòbil durant la càrrega de combustible del vehicle,115.4,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-28,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","No utilitzar, o utilitzar inadequadament , la persona denunciada, el cinturó de seguretat. (indicar de qui es tracta) Estan obligats a portar cinturó de seguretat el conductor i els ocupants de vehicles quan circulin per vies urbanes i/o interurbanes. Només s’exigirà l’ús del cinturó de seguretat en els vehicles que els tinguin instal·lats. *Només es detrauran punts si l’infractor és el conductor",117.1,G,200,100,4*,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-29,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT",Incomplir l'obligació d'informar als passatgers sobre l'ús del cinturó de seguretat o sistema de retenció homologat en els vehicles destinats al transport de passatgers de més de nou places,117.2,L,80,40,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-25-0-30,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","Circular un passatger de 3 o més anys sense utilitzar un sistema de subjecció homologat o, en el seu defecte, sense utilitzar els cinturons de seguretat del vehicle. (vehicles de transports de passatgers de més de nou places)",117.2,G,200,100,0,,25,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-0,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","Circular amb un menor d'edat d'alçada igual o inferior a 135 cm en el seient posterior sense utilitzar, o utilitzant inadequadament un sistema de subjecció homologat. El responsable del no ús del sistema de subjecció homologat del menor d’edat en vehicles de menys de nou places és el conductor del vehicle. *Només detrauran punts quan es tracti d’un SRI.",117.3,G,200,100,4,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-1,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","Circular amb un menor d'edat d'alçada igual o inferior a 135 cm en el seient davanter del vehicle quan està prohibit fer-ho Excepcionalment els menors poden ocupar els seients davanters, sempre que utilitzin sistemes de retenció infantil homologats, quan el vehicle no disposi de seients posteriors; quan els seients posteriors estiguin ocupats per menors i quan no sigui possible instal·lar en els seients posteriors tots els sistemes de retenció infantil.",117.3,G,200,100,0,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-2,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","Circular amb un menor d'edat d'alçada igual o inferior a 135 cm en el seient davanter sense utilitzar, o utilitzant inadequadament un sistema de subjecció homologat. El responsable del no ús del sistema de subjecció homologat del menor d’edat en vehicles de menys de nou places és el conductor del vehicle. *Només detrauran punts quan es tracti d’un SRI.",117.3,G,200,100,4,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-3,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","No tenir instal·lats en el vehicle els cinturons de seguretat Per als vehicles respecte dels quals és obligatori l’ús del cinturó de seguretat, aquesta obligació únicament és exigible si s’han matriculat a partir del 15-6-92. Quan a vehicles de transport de passatgers de més de 8 places (exclòs el conductor) i vehicles de transport de mercaderies de més de 3.500 kg de MMA és exigible si s’han matriculat a partir del 20-10-2007. Els matriculats amb anterioritat a aquesta data no és obligatori, però els passatgers estan obligats a utilitzar els cinturons si el vehicle els porta instal·lats",117.5,MG,500,250,0,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-5,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","No utilitzar, o utilitzar inadequadament, la persona denunciada, el casc de protecció homologat. (indicar de qui es tracta) Estan obligats a utilitzar un casc de protecció els conductors i passatgers de motocicletes amb o sense sidecar, de vehicles de tres rodes i quadricicles, de ciclomotors i de “quads”. Quan les motocicletes, els vehicles de tres rodes o els quadricicles i els ciclomotors tinguin estructures d’autoprotecció i estiguin dotats de cinturons de seguretat, i així consti en la targeta d’inspecció tècnica o en el certificat de característiques, queden exempts d’utilitzar el casc i estan obligats a utilitzar el cinturó de seguretat.",118.1,G,200,100,4,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-6,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","No utilitzar, el conductor o el passatger d’un bicicleta, un casc de protecció homologat. (indicar de qui es tracta) És obligatori quan circulin en vies interurbanes, excepte en rampes ascendents perllongades; per raons mèdiques; o, en condicions extremes de calor. Els conductors de bicicletes en competició i els ciclistes professionals, ja sigui durant els entrenaments o en competició, es regeixen per les seves pròpies normes. Els menors de setze anys conductor i/o ocupant de bicicletes, estan obligats a portar el casc de protecció quan circulin per vies urbanes, interurbanes i travesseres.",118.1,G,200,100,0,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-26-0-7,RGC,Reglament general de circulació,"CINTURÓ, CASC I ALTRES ELEMENTS DE SEGURETAT","No utilitzar, o utilitzar inadequadament el conductor del vehicle ressenyat, que està fora del vehicle i ocupa la calçada o el voral de la via, una armilla reflectant d’alta visibilitat L’ús de l’armilla reflectant és obligatori en vies interurbanes, per part dels conductors de turismes, autobusos, automòbils destinats al transport de mercaderies, vehicles mixtes, conjunts de vehicles no agrícoles, així com per part de conductors i personal auxiliar de vehicles pilot de protecció i acompanyament, quan surtin el vehicle i ocupin la calçada o el voral.",118.3,G,200,100,4,,26,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
